3/14/2024, 9:08 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
1.475889	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000023	1.000000
1.476389	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000155	1.000000
1.476889	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999622	1.000000
1.477389	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999408	1.000000
1.477889	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999776	1.000000
1.478389	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999592	1.000000
1.478889	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999743	1.000000
1.479389	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000724	1.000000
1.479889	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998868	1.000000
1.480389	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999271	1.000000
1.480889	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000508	1.000000
1.481389	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000669	1.000000
1.481889	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999895	1.000000
1.482389	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998924	1.000000
1.482890	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000316	1.000000
1.483390	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998910	1.000000
1.483890	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000389	1.000000
1.484390	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999606	1.000000
1.484890	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999266	1.000000
1.485390	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999881	1.000000
1.485890	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000144	1.000000
1.486390	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001426	1.000000
1.486890	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999964	1.000000
1.487390	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001172	1.000000
1.487890	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999148	1.000000
1.488390	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000903	1.000000
1.488890	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000747	1.000000
1.489399	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000345	1.000000
1.489899	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999471	1.000000
1.490399	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000494	1.000000
1.490899	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999473	1.000000
1.491399	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001362	1.000000
1.491900	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999419	1.000000
1.492400	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999379	1.000000
1.492900	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999999	1.000000
1.493400	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000261	1.000000
1.493900	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999530	1.000000
1.494405	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000706	1.000000
1.494905	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999641	1.000000
1.495405	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999951	1.000000
1.495905	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000489	1.000000
1.496405	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999839	1.000000
1.496905	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000689	1.000000
1.497405	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000823	1.000000
1.497905	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999558	1.000000
1.498405	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999611	1.000000
1.498905	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001240	1.000000
1.499405	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999704	1.000000
1.499905	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000349	1.000000
1.500405	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999688	1.000000
1.500905	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999303	1.000000
1.501405	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999701	1.000000
1.501906	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000235	1.000000
1.502406	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001160	1.000000
1.502906	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001289	1.000000
1.503406	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000390	1.000000
1.503906	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000073	1.000000
1.504406	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999895	1.000000
1.504906	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000329	1.000000
1.505406	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998585	1.000000
1.505906	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000500	1.000000
1.506406	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999261	1.000000
1.506906	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001763	1.000000
1.507406	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999760	1.000000
1.507906	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999636	1.000000
1.508406	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000217	1.000000
1.508906	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000112	1.000000
1.509407	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998422	1.000000
1.509907	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000071	1.000000
1.510407	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000186	1.000000
1.510907	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998720	1.000000
1.511407	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000757	1.000000
1.511907	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000135	1.000000
1.512407	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999460	1.000000
1.512907	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999524	1.000000
1.513407	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999176	1.000000
1.513907	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000153	1.000000
1.514407	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999627	1.000000
1.514907	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998933	1.000000
1.515407	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000475	1.000000
1.515907	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999903	1.000000
1.516408	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999068	1.000000
1.516908	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999893	1.000000
1.517408	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999759	1.000000
1.517908	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000358	1.000000
1.518408	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999344	1.000000
1.518908	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999182	1.000000
1.519408	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999325	1.000000
1.519908	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001000	1.000000
1.520408	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999942	1.000000
1.520908	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000000	1.000000
1.521408	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999165	1.000000
1.521908	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999042	1.000000
1.522408	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999914	1.000000
1.522908	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000600	1.000000
1.523408	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000226	1.000000
1.523909	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999905	1.000000
1.524409	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001732	1.000000
1.524909	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999133	1.000000
1.525409	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000200	1.000000
1.525909	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000682	1.000000
1.526409	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999143	1.000000
1.526909	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001107	1.000000
1.527409	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999832	1.000000
1.527920	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000536	1.000000
1.528421	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000193	1.000000
1.528921	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999333	1.000000
1.529421	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001659	1.000000
1.529921	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999549	1.000000
1.530421	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000059	1.000000
1.530921	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999044	1.000000
1.531421	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999196	1.000000
1.531921	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000216	1.000000
1.532421	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999644	1.000000
1.532921	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001576	1.000000
1.533421	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000988	1.000000
1.533921	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000938	1.000000
1.534421	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999960	1.000000
1.534921	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999244	1.000000
1.535421	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000378	1.000000
1.535922	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000349	1.000000
1.536422	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000265	1.000000
1.536922	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000819	1.000000
1.537422	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000422	1.000000
1.537922	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999242	1.000000
1.538422	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000992	1.000000
1.538922	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998849	1.000000
1.539422	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999961	1.000000
1.539922	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999582	1.000000
1.540422	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999984	1.000000
1.540922	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000733	1.000000
1.541422	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000945	1.000000
1.541922	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999519	1.000000
1.542422	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999546	1.000000
1.542923	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000270	1.000000
1.543423	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999979	1.000000
1.543923	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000564	1.000000
1.544423	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999659	1.000000
1.544923	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999819	1.000000
1.545423	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999938	1.000000
1.545923	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999407	1.000000
1.546423	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000174	1.000000
1.546923	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000467	1.000000
1.547423	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999607	1.000000
1.547923	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999799	1.000000
1.548423	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000130	1.000000
1.548923	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999633	1.000000
1.549423	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999265	1.000000
1.549923	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000854	1.000000
1.550424	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000142	1.000000
1.550924	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000055	1.000000
1.551424	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000144	1.000000
1.551924	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000457	1.000000
1.552424	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998174	1.000000
1.552924	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999668	1.000000
1.553424	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000137	1.000000
1.553924	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000929	1.000000
1.554424	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999777	1.000000
1.554924	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000407	1.000000
1.555424	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000298	1.000000
1.555924	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999570	1.000000
1.556424	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000577	1.000000
1.556924	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999430	1.000000
1.557425	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000008	1.000000
1.557925	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000763	1.000000
1.558425	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999578	1.000000
1.558925	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999828	1.000000
1.559425	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000229	1.000000
1.559925	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999666	1.000000
1.560425	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999561	1.000000
1.560925	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000504	1.000000
1.561425	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998279	1.000000
1.561925	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001022	1.000000
1.562425	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999175	1.000000
1.562925	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000255	1.000000
1.563425	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000679	1.000000
1.563931	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999623	1.000000
1.564431	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999275	1.000000
1.564931	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999883	1.000000
1.565431	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000079	1.000000
1.565931	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000456	1.000000
1.566431	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001109	1.000000
1.566932	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999354	1.000000
1.567432	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000790	1.000000
1.567932	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000355	1.000000
1.568432	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999682	1.000000
1.568932	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000195	1.000000
1.569432	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999291	1.000000
1.569932	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000251	1.000000
1.570432	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000833	1.000000
1.570932	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000712	1.000000
1.571432	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000558	1.000000
1.571934	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999779	1.000000
1.572434	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999147	1.000000
1.572934	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000051	1.000000
1.573434	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000365	1.000000
1.573934	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999798	1.000000
1.574434	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999384	1.000000
1.574934	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999985	1.000000
1.575434	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999320	1.000000
1.575934	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001163	1.000000
1.576434	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000746	1.000000
1.576934	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001120	1.000000
1.577434	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999524	1.000000
1.577934	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000082	1.000000
1.578434	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998798	1.000000
1.578935	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999221	1.000000
1.579435	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999606	1.000000
1.579935	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998754	1.000000
1.580435	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001013	1.000000
1.580935	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999821	1.000000
1.581435	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.002031	1.000000
1.581935	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999722	1.000000
1.582435	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998987	1.000000
1.582935	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000674	1.000000
1.583435	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001072	1.000000
1.583935	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999723	1.000000
1.584435	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999642	1.000000
1.584935	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000243	1.000000
1.585435	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999893	1.000000
1.585936	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999366	1.000000
1.586436	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000339	1.000000
1.586936	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000142	1.000000
1.587436	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000460	1.000000
1.587936	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000300	1.000000
1.588436	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999453	1.000000
1.588936	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000140	1.000000
1.589436	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000525	1.000000
1.589936	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001261	1.000000
1.590436	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000081	1.000000
1.590936	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000168	1.000000
1.591436	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001147	1.000000
1.591936	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999104	1.000000
1.592437	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001604	1.000000
1.592937	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999864	1.000000
1.593437	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001191	1.000000
1.593937	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998010	1.000000
1.594437	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000451	1.000000
1.594937	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000693	1.000000
1.595437	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000116	1.000000
1.595937	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000292	1.000000
1.596437	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998965	1.000000
1.596937	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001002	1.000000
1.597437	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999089	1.000000
1.597937	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999488	1.000000
1.598437	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999887	1.000000
1.598937	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001017	1.000000
1.599438	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000785	1.000000
1.599938	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000496	1.000000
1.600438	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001422	1.000000
1.600938	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999724	1.000000
1.601438	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001285	1.000000
1.601938	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999575	1.000000
1.602438	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000425	1.000000
1.602938	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999793	1.000000
1.603438	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001013	1.000000
1.603938	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998905	1.000000
1.604438	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999324	1.000000
1.604938	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000397	1.000000
1.605438	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000372	1.000000
1.605938	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.997907	1.000000
1.606438	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999716	1.000000
1.606939	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001559	1.000000
1.607439	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999297	1.000000
1.607939	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999821	1.000000
1.608439	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998949	1.000000
1.608939	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000184	1.000000
1.609439	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999710	1.000000
1.609939	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000833	1.000000
1.610439	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000612	1.000000
1.610939	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999164	1.000000
1.611439	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000360	1.000000
1.611939	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001412	1.000000
1.612439	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000257	1.000000
1.612939	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999755	1.000000
1.613439	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000354	1.000000
1.613940	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000920	1.000000
1.614440	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000060	1.000000
1.614940	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000126	1.000000
1.615440	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998894	1.000000
1.615940	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000406	1.000000
1.616440	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999973	1.000000
1.616940	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999773	1.000000
1.617440	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999444	1.000000
1.617940	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999667	1.000000
1.618440	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000745	1.000000
1.618940	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999785	1.000000
1.619440	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000499	1.000000
1.619940	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.998913	1.000000
1.620440	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999369	1.000000
1.620940	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000968	1.000000
1.621441	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999862	1.000000
1.621941	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001564	1.000000
1.622441	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.001946	1.000000
1.622941	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-6.000512	1.000000
1.623441	113.000000	113.600000	-0.600000	113.000000	0.250000	1.000000	-5.999166	1.000000
