3/14/2024, 9:13 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
0.062157	113.000000	4.506932	108.399324	113.000000	0.250000	1.000000	255.750000	0.000000
0.062657	113.000000	4.600676	108.304917	113.000000	0.250000	1.000000	255.750000	0.000000
0.063157	113.000000	4.695083	108.209874	113.000000	0.250000	1.000000	255.750000	0.000000
0.063657	113.000000	4.790126	108.114228	113.000000	0.250000	1.000000	255.750000	0.000000
0.064157	113.000000	4.885772	108.018013	113.000000	0.250000	1.000000	255.750000	0.000000
0.064661	113.000000	4.981987	107.921268	113.000000	0.250000	1.000000	255.750000	0.000000
0.065161	113.000000	5.078732	107.824030	113.000000	0.250000	1.000000	255.750000	0.000000
0.065661	113.000000	5.175970	107.726342	113.000000	0.250000	1.000000	255.750000	0.000000
0.066161	113.000000	5.273658	107.628242	113.000000	0.250000	1.000000	255.750000	0.000000
0.066661	113.000000	5.371758	107.529769	113.000000	0.250000	1.000000	255.750000	0.000000
0.067165	113.000000	5.470231	107.430964	113.000000	0.250000	1.000000	255.750000	0.000000
0.067665	113.000000	5.569036	107.332224	113.000000	0.250000	1.000000	255.750000	0.000000
0.068165	113.000000	5.667776	107.233882	113.000000	0.250000	1.000000	255.750000	0.000000
0.068665	113.000000	5.766118	107.135851	113.000000	0.250000	1.000000	255.750000	0.000000
0.069166	113.000000	5.864149	107.038050	113.000000	0.250000	1.000000	255.750000	0.000000
0.069666	113.000000	5.961950	106.940049	113.000000	0.250000	1.000000	255.750000	0.000000
0.070166	113.000000	6.059951	106.841488	113.000000	0.250000	1.000000	255.750000	0.000000
0.070666	113.000000	6.158512	106.742439	113.000000	0.250000	1.000000	255.750000	0.000000
0.071166	113.000000	6.257561	106.642966	113.000000	0.250000	1.000000	255.750000	0.000000
0.071666	113.000000	6.357034	106.543132	113.000000	0.250000	1.000000	255.750000	0.000000
0.072166	113.000000	6.456868	106.442992	113.000000	0.250000	1.000000	255.750000	0.000000
0.072666	113.000000	6.557008	106.342599	113.000000	0.250000	1.000000	255.750000	0.000000
0.073166	113.000000	6.657401	106.241999	113.000000	0.250000	1.000000	255.750000	0.000000
0.073666	113.000000	6.758001	106.141234	113.000000	0.250000	1.000000	255.750000	0.000000
0.074166	113.000000	6.858766	106.040344	113.000000	0.250000	1.000000	255.750000	0.000000
0.074666	113.000000	6.959656	105.939360	113.000000	0.250000	1.000000	255.750000	0.000000
0.075166	113.000000	7.060640	105.838312	113.000000	0.250000	1.000000	255.750000	0.000000
0.075666	113.000000	7.161688	105.736865	113.000000	0.250000	1.000000	255.750000	0.000000
0.076166	113.000000	7.263135	105.634741	113.000000	0.250000	1.000000	255.750000	0.000000
0.076667	113.000000	7.365259	105.532444	113.000000	0.250000	1.000000	255.750000	0.000000
0.077167	113.000000	7.467556	105.430397	113.000000	0.250000	1.000000	255.750000	0.000000
0.077667	113.000000	7.569603	105.328228	113.000000	0.250000	1.000000	255.750000	0.000000
0.078167	113.000000	7.671772	105.225263	113.000000	0.250000	1.000000	255.750000	0.000000
0.078667	113.000000	7.774737	105.121312	113.000000	0.250000	1.000000	255.750000	0.000000
0.079167	113.000000	7.878688	105.016594	113.000000	0.250000	1.000000	255.750000	0.000000
0.079667	113.000000	7.983406	104.911301	113.000000	0.250000	1.000000	255.750000	0.000000
0.080167	113.000000	8.088699	104.805604	113.000000	0.250000	1.000000	255.750000	0.000000
0.080667	113.000000	8.194396	104.699651	113.000000	0.250000	1.000000	255.750000	0.000000
0.081167	113.000000	8.300349	104.593570	113.000000	0.250000	1.000000	255.750000	0.000000
0.081667	113.000000	8.406430	104.487470	113.000000	0.250000	1.000000	255.750000	0.000000
0.082167	113.000000	8.512530	104.381443	113.000000	0.250000	1.000000	255.750000	0.000000
0.082667	113.000000	8.618557	104.275564	113.000000	0.250000	1.000000	255.750000	0.000000
0.083167	113.000000	8.724436	104.169531	113.000000	0.250000	1.000000	255.750000	0.000000
0.083668	113.000000	8.830469	104.062733	113.000000	0.250000	1.000000	255.750000	0.000000
0.084168	113.000000	8.937267	103.955394	113.000000	0.250000	1.000000	255.750000	0.000000
0.084668	113.000000	9.044606	103.848069	113.000000	0.250000	1.000000	255.750000	0.000000
0.085168	113.000000	9.151931	103.740500	113.000000	0.250000	1.000000	255.750000	0.000000
0.085668	113.000000	9.259500	103.632474	113.000000	0.250000	1.000000	255.750000	0.000000
0.086168	113.000000	9.367526	103.524183	113.000000	0.250000	1.000000	255.750000	0.000000
0.086668	113.000000	9.475817	103.415789	113.000000	0.250000	1.000000	255.750000	0.000000
0.087168	113.000000	9.584211	103.307431	113.000000	0.250000	1.000000	255.750000	0.000000
0.087668	113.000000	9.692569	103.199223	113.000000	0.250000	1.000000	255.750000	0.000000
0.088168	113.000000	9.800777	103.091261	113.000000	0.250000	1.000000	255.750000	0.000000
0.088668	113.000000	9.908739	102.983258	113.000000	0.250000	1.000000	255.750000	0.000000
0.089168	113.000000	10.016742	102.874611	113.000000	0.250000	1.000000	255.750000	0.000000
0.089668	113.000000	10.125389	102.765190	113.000000	0.250000	1.000000	255.750000	0.000000
0.090168	113.000000	10.234810	102.655255	113.000000	0.250000	1.000000	255.750000	0.000000
0.090668	113.000000	10.344745	102.545036	113.000000	0.250000	1.000000	255.750000	0.000000
0.091169	113.000000	10.454964	102.434725	113.000000	0.250000	1.000000	255.750000	0.000000
0.091669	113.000000	10.565275	102.324488	113.000000	0.250000	1.000000	255.750000	0.000000
0.092169	113.000000	10.675512	102.214461	113.000000	0.250000	1.000000	255.750000	0.000000
0.092669	113.000000	10.785539	102.104393	113.000000	0.250000	1.000000	255.750000	0.000000
0.093169	113.000000	10.895607	101.993711	113.000000	0.250000	1.000000	255.750000	0.000000
0.093669	113.000000	11.006289	101.882309	113.000000	0.250000	1.000000	255.750000	0.000000
0.094169	113.000000	11.117691	101.770469	113.000000	0.250000	1.000000	255.750000	0.000000
0.094669	113.000000	11.229531	101.658433	113.000000	0.250000	1.000000	255.750000	0.000000
0.095181	113.000000	11.341567	101.546409	113.000000	0.250000	1.000000	255.750000	0.000000
0.095681	113.000000	11.453591	101.434567	113.000000	0.250000	1.000000	255.750000	0.000000
0.096181	113.000000	11.565433	101.323051	113.000000	0.250000	1.000000	255.750000	0.000000
0.096681	113.000000	11.676949	101.211611	113.000000	0.250000	1.000000	255.750000	0.000000
0.097181	113.000000	11.788389	101.100039	113.000000	0.250000	1.000000	255.750000	0.000000
0.097681	113.000000	11.899961	100.988524	113.000000	0.250000	1.000000	255.750000	0.000000
0.098182	113.000000	12.011476	100.876862	113.000000	0.250000	1.000000	255.750000	0.000000
0.098682	113.000000	12.123138	100.764882	113.000000	0.250000	1.000000	255.750000	0.000000
0.099182	113.000000	12.235118	100.652811	113.000000	0.250000	1.000000	255.750000	0.000000
0.099682	113.000000	12.347189	100.540838	113.000000	0.250000	1.000000	255.750000	0.000000
0.100182	113.000000	12.459162	100.429121	113.000000	0.250000	1.000000	255.750000	0.000000
0.100682	113.000000	12.570879	100.317425	113.000000	0.250000	1.000000	255.750000	0.000000
0.101182	113.000000	12.682575	100.205192	113.000000	0.250000	1.000000	255.750000	0.000000
0.101682	113.000000	12.794808	100.092325	113.000000	0.250000	1.000000	255.750000	0.000000
0.102182	113.000000	12.907675	99.979113	113.000000	0.250000	1.000000	255.750000	0.000000
0.102682	113.000000	13.020887	99.865804	113.000000	0.250000	1.000000	255.750000	0.000000
0.103182	113.000000	13.134196	99.752607	113.000000	0.250000	1.000000	255.750000	0.000000
0.103682	113.000000	13.247393	99.639331	113.000000	0.250000	1.000000	255.750000	0.000000
0.104182	113.000000	13.360669	99.525459	113.000000	0.250000	1.000000	255.750000	0.000000
0.104682	113.000000	13.474541	99.410925	113.000000	0.250000	1.000000	255.750000	0.000000
0.105182	113.000000	13.589075	99.296049	113.000000	0.250000	1.000000	255.750000	0.000000
0.105683	113.000000	13.703951	99.181101	113.000000	0.250000	1.000000	255.750000	0.000000
0.106183	113.000000	13.818899	99.066310	113.000000	0.250000	1.000000	255.750000	0.000000
