3/14/2024, 4:32 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
0.066521	113.000000	14.372176	590.941106	113.000000	0.250000	1.000000	947.326648	1.000000
0.067021	113.000000	14.707279	593.342636	113.000000	0.250000	1.000000	943.782821	1.000000
0.067521	113.000000	15.044577	596.190130	113.000000	0.250000	1.000000	940.189775	1.000000
0.068021	113.000000	15.383895	599.521170	113.000000	0.250000	1.000000	936.552540	1.000000
0.068521	113.000000	15.725423	603.220587	113.000000	0.250000	1.000000	932.874836	1.000000
0.069021	113.000000	16.070008	607.084771	113.000000	0.250000	1.000000	929.159947	1.000000
0.069521	113.000000	16.417594	611.068545	113.000000	0.250000	1.000000	925.414091	1.000000
0.070021	113.000000	16.767003	615.264633	113.000000	0.250000	1.000000	921.639892	1.000000
0.070521	113.000000	17.117947	619.677308	113.000000	0.250000	1.000000	917.843891	1.000000
0.071021	113.000000	17.470524	624.181127	113.000000	0.250000	1.000000	914.032816	1.000000
0.071521	113.000000	17.824794	628.654146	113.000000	0.250000	1.000000	910.203469	1.000000
0.072021	113.000000	18.181142	633.085170	113.000000	0.250000	1.000000	906.349726	1.000000
0.072521	113.000000	18.539502	637.587638	113.000000	0.250000	1.000000	902.469341	1.000000
0.073021	113.000000	18.899423	642.273767	113.000000	0.250000	1.000000	898.564743	1.000000
0.073521	113.000000	19.260509	647.169398	113.000000	0.250000	1.000000	894.639638	1.000000
0.074021	113.000000	19.622772	652.210777	113.000000	0.250000	1.000000	890.693868	1.000000
0.074569	113.000000	19.986565	657.341339	113.000000	0.250000	1.000000	886.521833	1.000000
0.075069	113.000000	20.351803	666.002232	113.000000	0.250000	1.000000	882.413972	1.000000
0.075569	113.000000	20.718392	673.368472	113.000000	0.250000	1.000000	878.361286	1.000000
0.076069	113.000000	21.086958	679.485625	113.000000	0.250000	1.000000	874.357917	1.000000
0.076569	113.000000	21.457996	684.368719	113.000000	0.250000	1.000000	870.400264	1.000000
0.077069	113.000000	21.831524	688.074951	113.000000	0.250000	1.000000	866.483292	1.000000
0.077569	113.000000	22.207519	690.691881	113.000000	0.250000	1.000000	862.604894	1.000000
0.078069	113.000000	22.585929	692.263637	113.000000	0.250000	1.000000	858.757133	1.000000
0.078569	113.000000	22.966671	692.935868	113.000000	0.250000	1.000000	854.920023	1.000000
0.079069	113.000000	23.349647	693.058484	113.000000	0.250000	1.000000	851.073041	1.000000
0.079570	113.000000	23.734375	693.053401	113.000000	0.250000	1.000000	847.200946	1.000000
0.080070	113.000000	24.120431	693.245692	113.000000	0.250000	1.000000	843.289961	1.000000
0.080570	113.000000	24.508162	693.806955	113.000000	0.250000	1.000000	839.326679	1.000000
0.081070	113.000000	24.897835	694.916109	113.000000	0.250000	1.000000	835.301160	1.000000
0.081570	113.000000	25.289284	696.766607	113.000000	0.250000	1.000000	831.200833	1.000000
0.082070	113.000000	25.682344	699.595491	113.000000	0.250000	1.000000	827.010098	1.000000
0.082570	113.000000	26.076852	703.689729	113.000000	0.250000	1.000000	822.720254	1.000000
0.083070	113.000000	26.472652	709.220360	113.000000	0.250000	1.000000	818.324763	1.000000
0.083570	113.000000	26.869596	716.321303	113.000000	0.250000	1.000000	813.817362	1.000000
0.084070	113.000000	27.267540	725.120574	113.000000	0.250000	1.000000	809.167895	1.000000
0.084570	113.000000	27.666353	736.142986	113.000000	0.250000	1.000000	804.850408	1.000000
0.085070	113.000000	28.065909	741.508419	113.000000	0.250000	1.000000	800.530522	1.000000
0.085570	113.000000	28.466094	746.808995	113.000000	0.250000	1.000000	796.213877	1.000000
0.086070	113.000000	28.867165	751.907860	113.000000	0.250000	1.000000	791.902263	1.000000
0.086570	113.000000	29.269325	756.741471	113.000000	0.250000	1.000000	787.601405	1.000000
0.087080	113.000000	29.672003	761.309493	113.000000	0.250000	1.000000	783.266210	1.000000
0.087580	113.000000	30.075075	766.384028	113.000000	0.250000	1.000000	778.954763	1.000000
0.088080	113.000000	30.479157	770.894377	113.000000	0.250000	1.000000	774.664284	1.000000
0.088580	113.000000	30.884389	774.863776	113.000000	0.250000	1.000000	770.395541	1.000000
0.089080	113.000000	31.290144	778.383630	113.000000	0.250000	1.000000	766.149455	1.000000
0.089580	113.000000	31.695530	781.587383	113.000000	0.250000	1.000000	761.927891	1.000000
0.090080	113.000000	32.100167	784.507314	113.000000	0.250000	1.000000	757.723785	1.000000
0.090580	113.000000	32.504472	787.191658	113.000000	0.250000	1.000000	753.530247	1.000000
0.091080	113.000000	32.909160	789.635903	113.000000	0.250000	1.000000	749.347539	1.000000
0.091580	113.000000	33.314102	791.857431	113.000000	0.250000	1.000000	745.175996	1.000000
0.092080	113.000000	33.718822	793.929801	113.000000	0.250000	1.000000	741.011850	1.000000
0.092580	113.000000	34.123650	795.860841	113.000000	0.250000	1.000000	736.851548	1.000000
0.093080	113.000000	34.528861	797.664000	113.000000	0.250000	1.000000	732.694852	1.000000
0.093580	113.000000	34.934680	799.305871	113.000000	0.250000	1.000000	728.543754	1.000000
0.094080	113.000000	35.340922	800.783782	113.000000	0.250000	1.000000	724.401565	1.000000
0.094580	113.000000	35.746705	802.189822	113.000000	0.250000	1.000000	720.267394	1.000000
0.095080	113.000000	36.151656	803.600711	113.000000	0.250000	1.000000	716.136896	1.000000
0.095580	113.000000	36.555841	805.078260	113.000000	0.250000	1.000000	712.004403	1.000000
0.096080	113.000000	36.959684	806.645873	113.000000	0.250000	1.000000	707.861830	1.000000
0.096580	113.000000	37.363911	808.317589	113.000000	0.250000	1.000000	703.708441	1.000000
0.097080	113.000000	37.769122	810.005572	113.000000	0.250000	1.000000	699.645928	1.000000
0.097581	113.000000	38.174720	810.114611	113.000000	0.250000	1.000000	695.600292	1.000000
0.098081	113.000000	38.579472	810.083080	113.000000	0.250000	1.000000	691.554946	1.000000
0.098581	113.000000	38.983812	810.115629	113.000000	0.250000	1.000000	687.498363	1.000000
0.099081	113.000000	39.388466	810.282933	113.000000	0.250000	1.000000	683.436027	1.000000
0.099581	113.000000	39.793317	810.513363	113.000000	0.250000	1.000000	679.375391	1.000000
0.100081	113.000000	40.198625	810.639386	113.000000	0.250000	1.000000	675.323856	1.000000
0.100581	113.000000	40.604237	810.562858	113.000000	0.250000	1.000000	671.282421	1.000000
0.101081	113.000000	41.009300	810.409684	113.000000	0.250000	1.000000	667.245959	1.000000
0.101581	113.000000	41.413828	810.262616	113.000000	0.250000	1.000000	663.213394	1.000000
0.102081	113.000000	41.818207	810.075660	113.000000	0.250000	1.000000	659.186267	1.000000
0.102581	113.000000	42.222033	809.889995	113.000000	0.250000	1.000000	655.159964	1.000000
0.103115	113.000000	42.625343	809.776786	113.000000	0.250000	1.000000	650.962903	1.000000
0.103615	113.000000	43.028896	812.468966	113.000000	0.250000	1.000000	646.816007	1.000000
0.104115	113.000000	43.432601	814.299687	113.000000	0.250000	1.000000	642.716037	1.000000
0.104630	113.000000	43.835656	815.456715	113.000000	0.250000	1.000000	638.594584	1.000000
0.105130	113.000000	44.238122	817.069924	113.000000	0.250000	1.000000	634.541036	1.000000
0.105630	113.000000	44.640784	817.518785	113.000000	0.250000	1.000000	630.551305	1.000000
0.106130	113.000000	45.043933	816.822782	113.000000	0.250000	1.000000	626.619933	1.000000
0.106630	113.000000	45.447082	815.154092	113.000000	0.250000	1.000000	622.728642	1.000000
0.107130	113.000000	45.849824	812.885313	113.000000	0.250000	1.000000	618.858781	1.000000
0.107630	113.000000	46.252547	810.262505	113.000000	0.250000	1.000000	615.007272	1.000000
0.108130	113.000000	46.655577	807.282637	113.000000	0.250000	1.000000	611.170033	1.000000
0.108630	113.000000	47.058820	804.029445	113.000000	0.250000	1.000000	607.334597	1.000000
0.109130	113.000000	47.462195	800.724279	113.000000	0.250000	1.000000	603.488911	1.000000
0.109630	113.000000	47.865268	797.640105	113.000000	0.250000	1.000000	599.616632	1.000000
0.110130	113.000000	48.267321	795.169302	113.000000	0.250000	1.000000	595.698065	1.000000
0.110630	113.000000	48.668127	793.677726	113.000000	0.250000	1.000000	591.720990	1.000000
0.111130	113.000000	49.067878	793.337166	113.000000	0.250000	1.000000	587.678783	1.000000
0.111630	113.000000	49.466387	794.289133	113.000000	0.250000	1.000000	583.560643	1.000000
0.112130	113.000000	49.863515	796.736716	113.000000	0.250000	1.000000	579.356758	1.000000
0.112630	113.000000	50.259892	800.738677	113.000000	0.250000	1.000000	575.063330	1.000000
0.113130	113.000000	50.655692	806.329193	113.000000	0.250000	1.000000	571.010640	1.000000
0.113630	113.000000	51.050345	808.098483	113.000000	0.250000	1.000000	566.940462	1.000000
0.114130	113.000000	51.443754	810.366653	113.000000	0.250000	1.000000	562.859529	1.000000
0.114632	113.000000	51.836216	812.971825	113.000000	0.250000	1.000000	558.906218	1.000000
0.115132	113.000000	52.227995	813.563804	113.000000	0.250000	1.000000	554.987020	1.000000
0.115632	113.000000	52.619322	813.662717	113.000000	0.250000	1.000000	551.100200	1.000000
0.116132	113.000000	53.010395	813.264218	113.000000	0.250000	1.000000	547.250343	1.000000
0.116632	113.000000	53.400660	812.384201	113.000000	0.250000	1.000000	543.443477	1.000000
0.117132	113.000000	53.789305	811.057882	113.000000	0.250000	1.000000	539.673561	1.000000
0.117632	113.000000	54.176395	809.374897	113.000000	0.250000	1.000000	535.931135	1.000000
