3/14/2024, 9:35 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
0.068735	12.088428	7.449746	4.618204	113.000000	0.250000	0.000000	255.750000	0.000000
0.069235	12.176683	7.558479	4.597419	113.000000	0.250000	0.000000	255.750000	0.000000
0.069735	12.264913	7.667494	4.576538	113.000000	0.250000	0.000000	255.750000	0.000000
0.070235	12.353152	7.776614	4.555693	113.000000	0.250000	0.000000	255.750000	0.000000
0.070749	12.441384	7.885691	4.537205	113.000000	0.250000	0.000000	255.750000	0.000000
0.071249	12.532166	7.994961	4.515743	113.000000	0.250000	0.000000	255.750000	0.000000
0.071749	12.620365	8.104621	4.494087	113.000000	0.250000	0.000000	255.750000	0.000000
0.072249	12.708556	8.214468	4.472065	113.000000	0.250000	0.000000	255.750000	0.000000
0.072750	12.796756	8.324691	4.449506	113.000000	0.250000	0.000000	255.750000	0.000000
0.073250	12.884949	8.435443	4.426634	113.000000	0.250000	0.000000	255.750000	0.000000
0.073750	12.973116	8.546482	4.403692	113.000000	0.250000	0.000000	255.750000	0.000000
0.074250	13.061293	8.657601	4.380836	113.000000	0.250000	0.000000	255.750000	0.000000
0.074750	13.149462	8.768626	4.357830	113.000000	0.250000	0.000000	255.750000	0.000000
0.075250	13.237605	8.879774	4.334167	113.000000	0.250000	0.000000	255.750000	0.000000
0.075750	13.325757	8.991590	4.309747	113.000000	0.250000	0.000000	255.750000	0.000000
0.076250	13.413901	9.104154	4.284856	113.000000	0.250000	0.000000	255.750000	0.000000
0.076750	13.502020	9.217163	4.259790	113.000000	0.250000	0.000000	255.750000	0.000000
0.077250	13.590147	9.330357	4.234753	113.000000	0.250000	0.000000	255.750000	0.000000
0.077750	13.678266	9.443513	4.209549	113.000000	0.250000	0.000000	255.750000	0.000000
0.078250	13.766360	9.556810	4.183705	113.000000	0.250000	0.000000	255.750000	0.000000
0.078750	13.854462	9.670757	4.157148	113.000000	0.250000	0.000000	255.750000	0.000000
0.079250	13.942556	9.785407	4.130189	113.000000	0.250000	0.000000	255.750000	0.000000
0.079750	14.030623	9.900434	4.103140	113.000000	0.250000	0.000000	255.750000	0.000000
0.080251	14.118700	10.015560	4.076220	113.000000	0.250000	0.000000	255.750000	0.000000
0.080767	14.206767	10.130548	4.052060	113.000000	0.250000	0.000000	255.750000	0.000000
0.081267	14.297626	10.245566	4.024560	113.000000	0.250000	0.000000	255.750000	0.000000
0.081767	14.385676	10.361116	3.996468	113.000000	0.250000	0.000000	255.750000	0.000000
0.082267	14.473717	10.477249	3.968096	113.000000	0.250000	0.000000	255.750000	0.000000
0.082767	14.561731	10.593635	3.939758	113.000000	0.250000	0.000000	255.750000	0.000000
0.083267	14.649755	10.709997	3.911668	113.000000	0.250000	0.000000	255.750000	0.000000
0.083767	14.737769	10.826100	3.884001	113.000000	0.250000	0.000000	255.750000	0.000000
0.084267	14.825756	10.941755	3.856583	113.000000	0.250000	0.000000	255.750000	0.000000
0.084767	14.913752	11.057169	3.828856	113.000000	0.250000	0.000000	255.750000	0.000000
0.085276	15.001738	11.172882	3.802195	113.000000	0.250000	0.000000	255.750000	0.000000
0.085776	15.091176	11.288981	3.773957	113.000000	0.250000	0.000000	255.750000	0.000000
0.086287	15.179126	11.405169	3.747618	113.000000	0.250000	0.000000	255.750000	0.000000
0.086787	15.269178	11.521560	3.718502	113.000000	0.250000	0.000000	255.750000	0.000000
0.087288	15.357109	11.638607	3.688712	113.000000	0.250000	0.000000	255.750000	0.000000
0.087788	15.445031	11.756318	3.658613	113.000000	0.250000	0.000000	255.750000	0.000000
0.088302	15.532943	11.874330	3.631098	113.000000	0.250000	0.000000	255.750000	0.000000
0.088802	15.623430	11.992332	3.601258	113.000000	0.250000	0.000000	255.750000	0.000000
0.089302	15.711323	12.110064	3.571891	113.000000	0.250000	0.000000	255.750000	0.000000
0.089802	15.799206	12.227315	3.542805	113.000000	0.250000	0.000000	255.750000	0.000000
0.090302	15.887079	12.344274	3.513474	113.000000	0.250000	0.000000	255.750000	0.000000
0.090802	15.974943	12.461469	3.483842	113.000000	0.250000	0.000000	255.750000	0.000000
0.091302	16.062814	12.578972	3.454194	113.000000	0.250000	0.000000	255.750000	0.000000
0.091802	16.150675	12.696481	3.424768	113.000000	0.250000	0.000000	255.750000	0.000000
0.092303	16.238509	12.813742	3.395445	113.000000	0.250000	0.000000	255.750000	0.000000
0.092803	16.326351	12.930906	3.365717	113.000000	0.250000	0.000000	255.750000	0.000000
0.093303	16.414182	13.048465	3.335523	113.000000	0.250000	0.000000	255.750000	0.000000
0.093803	16.501986	13.166462	3.305230	113.000000	0.250000	0.000000	255.750000	0.000000
0.094303	16.589797	13.284567	3.275100	113.000000	0.250000	0.000000	255.750000	0.000000
0.094803	16.677597	13.402497	3.245002	113.000000	0.250000	0.000000	255.750000	0.000000
0.095303	16.765388	13.520386	3.214447	113.000000	0.250000	0.000000	255.750000	0.000000
0.095803	16.853150	13.638704	3.183442	113.000000	0.250000	0.000000	255.750000	0.000000
0.096303	16.940920	13.757478	3.152317	113.000000	0.250000	0.000000	255.750000	0.000000
0.096803	17.028679	13.876362	3.120983	113.000000	0.250000	0.000000	255.750000	0.000000
0.097303	17.116411	13.995427	3.089057	113.000000	0.250000	0.000000	255.750000	0.000000
0.097808	17.204149	14.115092	3.057435	113.000000	0.250000	0.000000	255.750000	0.000000
0.098308	17.292771	14.235336	3.024699	113.000000	0.250000	0.000000	255.750000	0.000000
0.098812	17.380470	14.355771	2.992719	113.000000	0.250000	0.000000	255.750000	0.000000
0.099312	17.468790	14.476071	2.960160	113.000000	0.250000	0.000000	255.750000	0.000000
0.099812	17.556485	14.596325	2.927179	113.000000	0.250000	0.000000	255.750000	0.000000
0.100312	17.644152	14.716973	2.893814	113.000000	0.250000	0.000000	255.750000	0.000000
0.100812	17.731826	14.838012	2.860414	113.000000	0.250000	0.000000	255.750000	0.000000
0.101312	17.819488	14.959074	2.826926	113.000000	0.250000	0.000000	255.750000	0.000000
0.101812	17.907140	15.080214	2.793290	113.000000	0.250000	0.000000	255.750000	0.000000
0.102313	17.994763	15.201473	2.759868	113.000000	0.250000	0.000000	255.750000	0.000000
0.102813	18.082392	15.322524	2.726551	113.000000	0.250000	0.000000	255.750000	0.000000
0.103313	18.170010	15.443460	2.693244	113.000000	0.250000	0.000000	255.750000	0.000000
0.103813	18.257600	15.564356	2.659916	113.000000	0.250000	0.000000	255.750000	0.000000
0.104313	18.345196	15.685280	2.626495	113.000000	0.250000	0.000000	255.750000	0.000000
0.104813	18.432780	15.806285	2.593281	113.000000	0.250000	0.000000	255.750000	0.000000
0.105313	18.520336	15.927055	2.560209	113.000000	0.250000	0.000000	255.750000	0.000000
0.105813	18.607897	16.047688	2.527177	113.000000	0.250000	0.000000	255.750000	0.000000
0.106313	18.695448	16.168271	2.494094	113.000000	0.250000	0.000000	255.750000	0.000000
0.106813	18.782969	16.288875	2.460573	113.000000	0.250000	0.000000	255.750000	0.000000
0.107325	18.870496	16.409923	2.428589	113.000000	0.250000	0.000000	255.750000	0.000000
0.107837	18.959989	16.531400	2.396323	113.000000	0.250000	0.000000	255.750000	0.000000
0.108337	19.049609	16.653286	2.361159	113.000000	0.250000	0.000000	255.750000	0.000000
0.108837	19.137083	16.775924	2.325321	113.000000	0.250000	0.000000	255.750000	0.000000
0.109337	19.224545	16.899224	2.289272	113.000000	0.250000	0.000000	255.750000	0.000000
0.109837	19.312013	17.022741	2.253369	113.000000	0.250000	0.000000	255.750000	0.000000
0.110337	19.399469	17.146099	2.217909	113.000000	0.250000	0.000000	255.750000	0.000000
0.110837	19.486895	17.268986	2.182818	113.000000	0.250000	0.000000	255.750000	0.000000
0.111337	19.574327	17.391509	2.147621	113.000000	0.250000	0.000000	255.750000	0.000000
0.111837	19.661746	17.514125	2.112283	113.000000	0.250000	0.000000	255.750000	0.000000
0.112337	19.749137	17.636854	2.077184	113.000000	0.250000	0.000000	255.750000	0.000000
