3/14/2024, 9:26 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
0.476999	113.000000	122.217751	-9.166499	113.000000	0.250000	1.000000	-511.500000	0.000000
0.477500	113.000000	122.166499	-9.112126	113.000000	0.250000	1.000000	-511.500000	0.000000
0.478000	113.000000	122.112126	-9.054117	113.000000	0.250000	1.000000	-511.500000	0.000000
0.478815	113.000000	122.054117	-8.991368	113.000000	0.250000	1.000000	-511.500000	0.000000
0.479315	113.000000	121.991368	-8.924474	113.000000	0.250000	1.000000	-511.500000	0.000000
0.479815	113.000000	121.924474	-8.855079	113.000000	0.250000	1.000000	-511.500000	0.000000
0.480315	113.000000	121.855079	-8.784596	113.000000	0.250000	1.000000	-511.500000	0.000000
0.480816	113.000000	121.784596	-8.714222	113.000000	0.250000	1.000000	-511.500000	0.000000
0.481316	113.000000	121.714222	-8.644960	113.000000	0.250000	1.000000	-511.500000	0.000000
0.481816	113.000000	121.644960	-8.576545	113.000000	0.250000	1.000000	-511.500000	0.000000
0.482316	113.000000	121.576545	-8.507295	113.000000	0.250000	1.000000	-511.500000	0.000000
0.482816	113.000000	121.507295	-8.435815	113.000000	0.250000	1.000000	-511.500000	0.000000
0.483316	113.000000	121.435815	-8.361692	113.000000	0.250000	1.000000	-511.500000	0.000000
0.483816	113.000000	121.361692	-8.284981	113.000000	0.250000	1.000000	-511.500000	0.000000
0.484316	113.000000	121.284981	-8.205404	113.000000	0.250000	1.000000	-511.500000	0.000000
0.484816	113.000000	121.205404	-8.122771	113.000000	0.250000	1.000000	-511.500000	0.000000
0.485322	113.000000	121.122771	-8.037326	113.000000	0.250000	1.000000	-511.500000	0.000000
0.485822	113.000000	121.037326	-7.948955	113.000000	0.250000	1.000000	-511.500000	0.000000
0.486322	113.000000	120.948955	-7.857241	113.000000	0.250000	1.000000	-511.500000	0.000000
0.486822	113.000000	120.857241	-7.762247	113.000000	0.250000	1.000000	-511.500000	0.000000
0.487322	113.000000	120.762247	-7.664433	113.000000	0.250000	1.000000	-511.500000	0.000000
0.487822	113.000000	120.664433	-7.563866	113.000000	0.250000	1.000000	-511.500000	0.000000
0.488322	113.000000	120.563866	-7.460277	113.000000	0.250000	1.000000	-511.500000	0.000000
0.488822	113.000000	120.460277	-7.353849	113.000000	0.250000	1.000000	-511.500000	0.000000
0.489322	113.000000	120.353849	-7.244774	113.000000	0.250000	1.000000	-511.500000	0.000000
0.489822	113.000000	120.244774	-7.132890	113.000000	0.250000	1.000000	-511.500000	0.000000
0.490322	113.000000	120.132890	-7.017017	113.000000	0.250000	1.000000	-511.500000	0.000000
0.490822	113.000000	120.017017	-6.894774	113.000000	0.250000	1.000000	-511.500000	0.000000
0.491322	113.000000	119.894774	-6.765347	113.000000	0.250000	1.000000	-511.500000	0.000000
0.491822	113.000000	119.765347	-6.629971	113.000000	0.250000	1.000000	-511.500000	0.000000
0.492322	113.000000	119.629971	-6.489763	113.000000	0.250000	1.000000	-511.500000	0.000000
0.492822	113.000000	119.489763	-6.345370	113.000000	0.250000	1.000000	-511.500000	0.000000
0.493351	113.000000	119.345370	-6.197392	113.000000	0.250000	1.000000	-511.500000	0.000000
0.493851	113.000000	119.197392	-6.046019	113.000000	0.250000	1.000000	-511.500000	0.000000
0.494351	113.000000	119.046019	-5.891464	113.000000	0.250000	1.000000	-511.500000	0.000000
0.494852	113.000000	118.891464	-5.734310	113.000000	0.250000	1.000000	-511.500000	0.000000
0.495352	113.000000	118.734310	-5.575084	113.000000	0.250000	1.000000	-511.500000	0.000000
0.495852	113.000000	118.575084	-5.414257	113.000000	0.250000	1.000000	-511.500000	0.000000
0.496357	113.000000	118.414257	-5.251884	113.000000	0.250000	1.000000	-511.500000	0.000000
0.496857	113.000000	118.251884	-5.088034	113.000000	0.250000	1.000000	-511.500000	0.000000
0.497357	113.000000	118.088034	-4.923148	113.000000	0.250000	1.000000	-511.500000	0.000000
0.497857	113.000000	117.923148	-4.757249	113.000000	0.250000	1.000000	-511.500000	0.000000
0.498365	113.000000	117.757249	-4.590369	113.000000	0.250000	1.000000	-511.500000	0.000000
0.498865	113.000000	117.590369	-4.422913	113.000000	0.250000	1.000000	-511.500000	0.000000
0.499365	113.000000	117.422913	-4.254865	113.000000	0.250000	1.000000	-511.500000	0.000000
0.499865	113.000000	117.254865	-4.086220	113.000000	0.250000	1.000000	-511.500000	0.000000
0.500366	113.000000	117.086220	-3.917347	113.000000	0.250000	1.000000	-511.500000	0.000000
0.500866	113.000000	116.917347	-3.748194	113.000000	0.250000	1.000000	-511.500000	0.000000
0.501366	113.000000	116.748194	-3.578359	113.000000	0.250000	1.000000	-511.500000	0.000000
0.501866	113.000000	116.578359	-3.407516	113.000000	0.250000	1.000000	-511.500000	0.000000
0.502366	113.000000	116.407516	-3.235769	113.000000	0.250000	1.000000	-511.500000	0.000000
0.502868	113.000000	116.235769	-3.063581	113.000000	0.250000	1.000000	-511.500000	0.000000
0.503368	113.000000	116.063581	-2.891344	113.000000	0.250000	1.000000	-511.500000	0.000000
0.503868	113.000000	115.891344	-2.719027	113.000000	0.250000	1.000000	-511.500000	0.000000
0.504368	113.000000	115.719027	-2.546242	113.000000	0.250000	1.000000	-511.500000	0.000000
0.504868	113.000000	115.546242	-2.373032	113.000000	0.250000	1.000000	-511.500000	0.000000
0.505368	113.000000	115.373032	-2.199442	113.000000	0.250000	1.000000	-511.500000	0.000000
0.505868	113.000000	115.199442	-2.025149	113.000000	0.250000	1.000000	-511.500000	0.000000
0.506369	113.000000	115.025149	-1.849897	113.000000	0.250000	1.000000	-511.500000	0.000000
0.506869	113.000000	114.849897	-1.673483	113.000000	0.250000	1.000000	-511.500000	0.000000
0.507369	113.000000	114.673483	-1.495755	113.000000	0.250000	1.000000	-511.500000	0.000000
0.507869	113.000000	114.495755	-1.316603	113.000000	0.250000	1.000000	-511.500000	0.000000
0.508369	113.000000	114.316603	-1.135957	113.000000	0.250000	1.000000	-511.500000	0.000000
0.508869	113.000000	114.135957	-0.954144	113.000000	0.250000	1.000000	-511.500000	0.000000
0.509369	113.000000	113.954144	-0.771813	113.000000	0.250000	1.000000	-511.500000	0.000000
0.509869	113.000000	113.771813	-0.589155	113.000000	0.250000	1.000000	-511.500000	0.000000
0.510369	113.000000	113.589155	-0.405972	113.000000	0.250000	1.000000	-511.500000	0.000000
0.510869	113.000000	113.405972	-0.222106	113.000000	0.250000	1.000000	-511.500000	0.000000
0.511369	113.000000	113.222106	-0.037434	113.000000	0.250000	1.000000	-511.500000	0.000000
0.511869	113.000000	113.037434	0.148134	113.000000	0.250000	1.000000	511.500000	0.000000
0.512369	113.000000	112.851866	0.334300	113.000000	0.250000	1.000000	511.500000	0.000000
0.512869	113.000000	112.665700	0.520442	113.000000	0.250000	1.000000	511.500000	0.000000
0.513369	113.000000	112.479558	0.706764	113.000000	0.250000	1.000000	511.500000	0.000000
0.513876	113.000000	112.293236	0.894161	113.000000	0.250000	1.000000	511.500000	0.000000
0.514376	113.000000	112.105839	1.083001	113.000000	0.250000	1.000000	511.500000	0.000000
0.514876	113.000000	111.916999	1.273212	113.000000	0.250000	1.000000	511.500000	0.000000
0.515377	113.000000	111.726788	1.464712	113.000000	0.250000	1.000000	511.500000	0.000000
0.515877	113.000000	111.535288	1.657052	113.000000	0.250000	1.000000	511.500000	0.000000
0.516377	113.000000	111.342948	1.849844	113.000000	0.250000	1.000000	511.500000	0.000000
0.516877	113.000000	111.150156	2.043481	113.000000	0.250000	1.000000	511.500000	0.000000
0.517377	113.000000	110.956519	2.238280	113.000000	0.250000	1.000000	511.500000	0.000000
0.517877	113.000000	110.761720	2.434127	113.000000	0.250000	1.000000	511.500000	0.000000
0.518377	113.000000	110.565873	2.630912	113.000000	0.250000	1.000000	511.500000	0.000000
0.518877	113.000000	110.369088	2.828166	113.000000	0.250000	1.000000	511.500000	0.000000
0.519377	113.000000	110.171834	3.025491	113.000000	0.250000	1.000000	511.500000	0.000000
0.519877	113.000000	109.974509	3.223275	113.000000	0.250000	1.000000	511.500000	0.000000
0.520377	113.000000	109.776725	3.421839	113.000000	0.250000	1.000000	511.500000	0.000000
0.520877	113.000000	109.578161	3.621076	113.000000	0.250000	1.000000	511.500000	0.000000
0.521377	113.000000	109.378924	3.821250	113.000000	0.250000	1.000000	511.500000	0.000000
0.521878	113.000000	109.178750	4.022930	113.000000	0.250000	1.000000	511.500000	0.000000
0.522378	113.000000	108.977070	4.225847	113.000000	0.250000	1.000000	511.500000	0.000000
0.522878	113.000000	108.774153	4.429394	113.000000	0.250000	1.000000	511.500000	0.000000
0.523379	113.000000	108.570606	4.633419	113.000000	0.250000	1.000000	511.500000	0.000000
0.523879	113.000000	108.366581	4.837422	113.000000	0.250000	1.000000	511.500000	0.000000
0.524379	113.000000	108.162578	5.040986	113.000000	0.250000	1.000000	511.500000	0.000000
0.524879	113.000000	107.959014	5.243771	113.000000	0.250000	1.000000	511.500000	0.000000
0.525379	113.000000	107.756229	5.445137	113.000000	0.250000	1.000000	511.500000	0.000000
0.525879	113.000000	107.554863	5.644571	113.000000	0.250000	1.000000	511.500000	0.000000
0.526379	113.000000	107.355429	5.841673	113.000000	0.250000	1.000000	511.500000	0.000000
0.526885	113.000000	107.158327	6.036139	113.000000	0.250000	1.000000	511.500000	0.000000
0.527385	113.000000	106.963861	6.227393	113.000000	0.250000	1.000000	511.500000	0.000000
0.527885	113.000000	106.772607	6.414635	113.000000	0.250000	1.000000	511.500000	0.000000
0.528462	113.000000	106.585365	6.597616	113.000000	0.250000	1.000000	511.500000	0.000000
0.528984	113.000000	106.402384	6.776554	113.000000	0.250000	1.000000	511.500000	0.000000
0.529484	113.000000	106.223446	6.951324	113.000000	0.250000	1.000000	511.500000	0.000000
0.529984	113.000000	106.048676	7.121160	113.000000	0.250000	1.000000	511.500000	0.000000
0.530484	113.000000	105.878840	7.285492	113.000000	0.250000	1.000000	511.500000	0.000000
0.530984	113.000000	105.714508	7.444283	113.000000	0.250000	1.000000	511.500000	0.000000
0.531484	113.000000	105.555717	7.597222	113.000000	0.250000	1.000000	511.500000	0.000000
0.531984	113.000000	105.402778	7.743771	113.000000	0.250000	1.000000	511.500000	0.000000
0.532485	113.000000	105.256229	7.883571	113.000000	0.250000	1.000000	511.500000	0.000000
0.532985	113.000000	105.116429	8.016782	113.000000	0.250000	1.000000	511.500000	0.000000
0.533485	113.000000	104.983218	8.143635	113.000000	0.250000	1.000000	511.500000	0.000000
0.533985	113.000000	104.856365	8.264050	113.000000	0.250000	1.000000	511.500000	0.000000
0.534485	113.000000	104.735950	8.378056	113.000000	0.250000	1.000000	511.500000	0.000000
0.534985	113.000000	104.621944	8.485407	113.000000	0.250000	1.000000	511.500000	0.000000
0.535485	113.000000	104.514593	8.585994	113.000000	0.250000	1.000000	511.500000	0.000000
0.535985	113.000000	104.414006	8.680184	113.000000	0.250000	1.000000	511.500000	0.000000
0.536485	113.000000	104.319816	8.768018	113.000000	0.250000	1.000000	511.500000	0.000000
0.536985	113.000000	104.231982	8.849258	113.000000	0.250000	1.000000	511.500000	0.000000
0.537485	113.000000	104.150742	8.923800	113.000000	0.250000	1.000000	511.500000	0.000000
0.537985	113.000000	104.076200	8.991655	113.000000	0.250000	1.000000	511.500000	0.000000
0.538485	113.000000	104.008345	9.052929	113.000000	0.250000	1.000000	511.500000	0.000000
0.538985	113.000000	103.947071	9.107806	113.000000	0.250000	1.000000	511.500000	0.000000
0.539492	113.000000	103.892194	9.156532	113.000000	0.250000	1.000000	511.500000	0.000000
0.539992	113.000000	103.843468	9.199040	113.000000	0.250000	1.000000	511.500000	0.000000
0.540492	113.000000	103.800960	9.235004	113.000000	0.250000	1.000000	511.500000	0.000000
0.540992	113.000000	103.764996	9.264605	113.000000	0.250000	1.000000	511.500000	0.000000
0.541492	113.000000	103.735395	9.288451	113.000000	0.250000	1.000000	511.500000	0.000000
0.541992	113.000000	103.711549	9.306770	113.000000	0.250000	1.000000	511.500000	0.000000
0.542492	113.000000	103.693230	9.319474	113.000000	0.250000	1.000000	511.500000	0.000000
0.542992	113.000000	103.680526	9.326567	113.000000	0.250000	1.000000	511.500000	0.000000
0.543492	113.000000	103.673433	9.328137	113.000000	0.250000	1.000000	511.500000	0.000000
0.544003	113.000000	103.671863	9.324335	113.000000	0.250000	1.000000	511.500000	0.000000
0.544503	113.000000	103.675665	9.315368	113.000000	0.250000	1.000000	511.500000	0.000000
0.545003	113.000000	103.684632	9.301481	113.000000	0.250000	1.000000	511.500000	0.000000
0.545503	113.000000	103.698519	9.282952	113.000000	0.250000	1.000000	511.500000	0.000000
0.546004	113.000000	103.717048	9.260082	113.000000	0.250000	1.000000	511.500000	0.000000
0.546504	113.000000	103.739918	9.232821	113.000000	0.250000	1.000000	511.500000	0.000000
0.547004	113.000000	103.767179	9.201194	113.000000	0.250000	1.000000	511.500000	0.000000
0.547504	113.000000	103.798806	9.165645	113.000000	0.250000	1.000000	511.500000	0.000000
0.548004	113.000000	103.834355	9.126240	113.000000	0.250000	1.000000	511.500000	0.000000
0.548504	113.000000	103.873760	9.082731	113.000000	0.250000	1.000000	511.500000	0.000000
0.549004	113.000000	103.917269	9.034967	113.000000	0.250000	1.000000	511.500000	0.000000
0.549504	113.000000	103.965033	8.983245	113.000000	0.250000	1.000000	511.500000	0.000000
0.550004	113.000000	104.016755	8.928237	113.000000	0.250000	1.000000	511.500000	0.000000
0.550504	113.000000	104.071763	8.870186	113.000000	0.250000	1.000000	511.500000	0.000000
0.551004	113.000000	104.129814	8.808980	113.000000	0.250000	1.000000	511.500000	0.000000
0.551504	113.000000	104.191020	8.744572	113.000000	0.250000	1.000000	511.500000	0.000000
0.552004	113.000000	104.255428	8.676967	113.000000	0.250000	1.000000	511.500000	0.000000
0.552504	113.000000	104.323033	8.606216	113.000000	0.250000	1.000000	511.500000	0.000000
0.553005	113.000000	104.393784	8.532408	113.000000	0.250000	1.000000	511.500000	0.000000
0.553505	113.000000	104.467592	8.455662	113.000000	0.250000	1.000000	511.500000	0.000000
0.554005	113.000000	104.544338	8.376117	113.000000	0.250000	1.000000	511.500000	0.000000
0.554505	113.000000	104.623883	8.293935	113.000000	0.250000	1.000000	511.500000	0.000000
0.555005	113.000000	104.706065	8.208924	113.000000	0.250000	1.000000	511.500000	0.000000
0.555505	113.000000	104.791076	8.120603	113.000000	0.250000	1.000000	511.500000	0.000000
0.556005	113.000000	104.879397	8.028979	113.000000	0.250000	1.000000	511.500000	0.000000
0.556505	113.000000	104.971021	7.934470	113.000000	0.250000	1.000000	511.500000	0.000000
0.557005	113.000000	105.065530	7.837465	113.000000	0.250000	1.000000	511.500000	0.000000
0.557505	113.000000	105.162535	7.738328	113.000000	0.250000	1.000000	511.500000	0.000000
0.558005	113.000000	105.261672	7.637030	113.000000	0.250000	1.000000	511.500000	0.000000
0.558505	113.000000	105.362970	7.533219	113.000000	0.250000	1.000000	511.500000	0.000000
0.559005	113.000000	105.466781	7.426634	113.000000	0.250000	1.000000	511.500000	0.000000
0.559505	113.000000	105.573366	7.317097	113.000000	0.250000	1.000000	511.500000	0.000000
0.560005	113.000000	105.682903	7.204866	113.000000	0.250000	1.000000	511.500000	0.000000
0.560506	113.000000	105.795134	7.090195	113.000000	0.250000	1.000000	511.500000	0.000000
0.561006	113.000000	105.909805	6.972968	113.000000	0.250000	1.000000	511.500000	0.000000
0.561506	113.000000	106.027032	6.853489	113.000000	0.250000	1.000000	511.500000	0.000000
0.562006	113.000000	106.146511	6.732407	113.000000	0.250000	1.000000	511.500000	0.000000
0.562506	113.000000	106.267593	6.609927	113.000000	0.250000	1.000000	511.500000	0.000000
0.563006	113.000000	106.390073	6.485877	113.000000	0.250000	1.000000	511.500000	0.000000
0.563506	113.000000	106.514123	6.360137	113.000000	0.250000	1.000000	511.500000	0.000000
0.564006	113.000000	106.639863	6.232630	113.000000	0.250000	1.000000	511.500000	0.000000
0.564506	113.000000	106.767370	6.103319	113.000000	0.250000	1.000000	511.500000	0.000000
0.565006	113.000000	106.896681	5.972198	113.000000	0.250000	1.000000	511.500000	0.000000
0.565506	113.000000	107.027802	5.839287	113.000000	0.250000	1.000000	511.500000	0.000000
0.566006	113.000000	107.160713	5.704269	113.000000	0.250000	1.000000	511.500000	0.000000
0.566506	113.000000	107.295731	5.566907	113.000000	0.250000	1.000000	511.500000	0.000000
0.567006	113.000000	107.433093	5.427400	113.000000	0.250000	1.000000	511.500000	0.000000
0.567507	113.000000	107.572600	5.285945	113.000000	0.250000	1.000000	511.500000	0.000000
0.568007	113.000000	107.714055	5.142735	113.000000	0.250000	1.000000	511.500000	0.000000
0.568507	113.000000	107.857265	4.997597	113.000000	0.250000	1.000000	511.500000	0.000000
0.569007	113.000000	108.002403	4.850410	113.000000	0.250000	1.000000	511.500000	0.000000
0.569507	113.000000	108.149590	4.701468	113.000000	0.250000	1.000000	511.500000	0.000000
0.570007	113.000000	108.298532	4.551041	113.000000	0.250000	1.000000	511.500000	0.000000
0.570507	113.000000	108.448959	4.399378	113.000000	0.250000	1.000000	511.500000	0.000000
0.571007	113.000000	108.600622	4.246341	113.000000	0.250000	1.000000	511.500000	0.000000
0.571507	113.000000	108.753659	4.091474	113.000000	0.250000	1.000000	511.500000	0.000000
0.572007	113.000000	108.908526	3.934783	113.000000	0.250000	1.000000	511.500000	0.000000
0.572507	113.000000	109.065217	3.776662	113.000000	0.250000	1.000000	511.500000	0.000000
0.573007	113.000000	109.223338	3.617461	113.000000	0.250000	1.000000	511.500000	0.000000
0.573507	113.000000	109.382539	3.457490	113.000000	0.250000	1.000000	511.500000	0.000000
0.574007	113.000000	109.542510	3.296656	113.000000	0.250000	1.000000	511.500000	0.000000
0.574507	113.000000	109.703344	3.134533	113.000000	0.250000	1.000000	511.500000	0.000000
0.575008	113.000000	109.865467	2.970781	113.000000	0.250000	1.000000	511.500000	0.000000
0.575508	113.000000	110.029219	2.805141	113.000000	0.250000	1.000000	511.500000	0.000000
0.576008	113.000000	110.194859	2.637784	113.000000	0.250000	1.000000	511.500000	0.000000
0.576508	113.000000	110.362216	2.469242	113.000000	0.250000	1.000000	511.500000	0.000000
0.577008	113.000000	110.530758	2.299614	113.000000	0.250000	1.000000	511.500000	0.000000
0.577508	113.000000	110.700386	2.128636	113.000000	0.250000	1.000000	511.500000	0.000000
0.578008	113.000000	110.871364	1.956471	113.000000	0.250000	1.000000	511.500000	0.000000
0.578508	113.000000	111.043529	1.783632	113.000000	0.250000	1.000000	511.500000	0.000000
0.579008	113.000000	111.216368	1.610198	113.000000	0.250000	1.000000	511.500000	0.000000
0.579508	113.000000	111.389802	1.435881	113.000000	0.250000	1.000000	511.500000	0.000000
0.580008	113.000000	111.564119	1.260453	113.000000	0.250000	1.000000	511.500000	0.000000
0.580508	113.000000	111.739547	1.083739	113.000000	0.250000	1.000000	511.500000	0.000000
0.581015	113.000000	111.916261	0.905610	113.000000	0.250000	1.000000	511.500000	0.000000
0.581516	113.000000	112.094390	0.725981	113.000000	0.250000	1.000000	511.500000	0.000000
0.582016	113.000000	112.274019	0.544800	113.000000	0.250000	1.000000	511.500000	0.000000
0.582516	113.000000	112.455200	0.362048	113.000000	0.250000	1.000000	511.500000	0.000000
0.583016	113.000000	112.637952	0.178092	113.000000	0.250000	1.000000	511.500000	0.000000
0.583516	113.000000	112.821908	-0.006742	113.000000	0.250000	1.000000	-511.500000	0.000000
0.584016	113.000000	113.006742	-0.192530	113.000000	0.250000	1.000000	-511.500000	0.000000
0.584516	113.000000	113.192530	-0.378961	113.000000	0.250000	1.000000	-511.500000	0.000000
0.585016	113.000000	113.378961	-0.565764	113.000000	0.250000	1.000000	-511.500000	0.000000
0.585516	113.000000	113.565764	-0.753433	113.000000	0.250000	1.000000	-511.500000	0.000000
0.586016	113.000000	113.753433	-0.942729	113.000000	0.250000	1.000000	-511.500000	0.000000
0.586516	113.000000	113.942729	-1.133542	113.000000	0.250000	1.000000	-511.500000	0.000000
0.587016	113.000000	114.133542	-1.325035	113.000000	0.250000	1.000000	-511.500000	0.000000
0.587516	113.000000	114.325035	-1.516857	113.000000	0.250000	1.000000	-511.500000	0.000000
0.588016	113.000000	114.516857	-1.709073	113.000000	0.250000	1.000000	-511.500000	0.000000
0.588516	113.000000	114.709073	-1.901733	113.000000	0.250000	1.000000	-511.500000	0.000000
0.589017	113.000000	114.901733	-2.094870	113.000000	0.250000	1.000000	-511.500000	0.000000
0.589517	113.000000	115.094870	-2.288505	113.000000	0.250000	1.000000	-511.500000	0.000000
0.590017	113.000000	115.288505	-2.482651	113.000000	0.250000	1.000000	-511.500000	0.000000
0.590517	113.000000	115.482651	-2.677670	113.000000	0.250000	1.000000	-511.500000	0.000000
0.591017	113.000000	115.677670	-2.874218	113.000000	0.250000	1.000000	-511.500000	0.000000
0.591517	113.000000	115.874218	-3.072457	113.000000	0.250000	1.000000	-511.500000	0.000000
0.592017	113.000000	116.072457	-3.272137	113.000000	0.250000	1.000000	-511.500000	0.000000
0.592517	113.000000	116.272137	-3.473029	113.000000	0.250000	1.000000	-511.500000	0.000000
0.593017	113.000000	116.473029	-3.674922	113.000000	0.250000	1.000000	-511.500000	0.000000
0.593517	113.000000	116.674922	-3.877626	113.000000	0.250000	1.000000	-511.500000	0.000000
0.594017	113.000000	116.877626	-4.080970	113.000000	0.250000	1.000000	-511.500000	0.000000
0.594517	113.000000	117.080970	-4.285163	113.000000	0.250000	1.000000	-511.500000	0.000000
0.595248	113.000000	117.285163	-4.491093	113.000000	0.250000	1.000000	-511.500000	0.000000
0.595748	113.000000	117.491093	-4.698752	113.000000	0.250000	1.000000	-511.500000	0.000000
0.596249	113.000000	117.698752	-4.906301	113.000000	0.250000	1.000000	-511.500000	0.000000
0.596749	113.000000	117.906301	-5.112199	113.000000	0.250000	1.000000	-511.500000	0.000000
0.597249	113.000000	118.112199	-5.315905	113.000000	0.250000	1.000000	-511.500000	0.000000
0.597749	113.000000	118.315905	-5.516635	113.000000	0.250000	1.000000	-511.500000	0.000000
0.598249	113.000000	118.516635	-5.713777	113.000000	0.250000	1.000000	-511.500000	0.000000
0.598749	113.000000	118.713777	-5.907233	113.000000	0.250000	1.000000	-511.500000	0.000000
0.599249	113.000000	118.907233	-6.096611	113.000000	0.250000	1.000000	-511.500000	0.000000
0.599749	113.000000	119.096611	-6.281279	113.000000	0.250000	1.000000	-511.500000	0.000000
0.600249	113.000000	119.281279	-6.460779	113.000000	0.250000	1.000000	-511.500000	0.000000
0.600795	113.000000	119.460779	-6.634800	113.000000	0.250000	1.000000	-511.500000	0.000000
0.601295	113.000000	119.634800	-6.803162	113.000000	0.250000	1.000000	-511.500000	0.000000
0.601795	113.000000	119.803162	-6.965795	113.000000	0.250000	1.000000	-511.500000	0.000000
0.602295	113.000000	119.965795	-7.122726	113.000000	0.250000	1.000000	-511.500000	0.000000
0.602795	113.000000	120.122726	-7.274058	113.000000	0.250000	1.000000	-511.500000	0.000000
0.603296	113.000000	120.274058	-7.419597	113.000000	0.250000	1.000000	-511.500000	0.000000
0.603796	113.000000	120.419597	-7.558901	113.000000	0.250000	1.000000	-511.500000	0.000000
0.604296	113.000000	120.558901	-7.691693	113.000000	0.250000	1.000000	-511.500000	0.000000
0.604796	113.000000	120.691693	-7.817833	113.000000	0.250000	1.000000	-511.500000	0.000000
0.605296	113.000000	120.817833	-7.937302	113.000000	0.250000	1.000000	-511.500000	0.000000
0.605796	113.000000	120.937302	-8.050178	113.000000	0.250000	1.000000	-511.500000	0.000000
0.606296	113.000000	121.050178	-8.156625	113.000000	0.250000	1.000000	-511.500000	0.000000
0.606796	113.000000	121.156625	-8.256510	113.000000	0.250000	1.000000	-511.500000	0.000000
0.607296	113.000000	121.256510	-8.349816	113.000000	0.250000	1.000000	-511.500000	0.000000
0.607796	113.000000	121.349816	-8.436987	113.000000	0.250000	1.000000	-511.500000	0.000000
0.608296	113.000000	121.436987	-8.518121	113.000000	0.250000	1.000000	-511.500000	0.000000
0.608796	113.000000	121.518121	-8.593026	113.000000	0.250000	1.000000	-511.500000	0.000000
0.609296	113.000000	121.593026	-8.661630	113.000000	0.250000	1.000000	-511.500000	0.000000
0.609796	113.000000	121.661630	-8.723967	113.000000	0.250000	1.000000	-511.500000	0.000000
0.610297	113.000000	121.723967	-8.780152	113.000000	0.250000	1.000000	-511.500000	0.000000
0.610797	113.000000	121.780152	-8.830375	113.000000	0.250000	1.000000	-511.500000	0.000000
0.611297	113.000000	121.830375	-8.874515	113.000000	0.250000	1.000000	-511.500000	0.000000
0.611800	113.000000	121.874515	-8.912200	113.000000	0.250000	1.000000	-511.500000	0.000000
0.612300	113.000000	121.912200	-8.943573	113.000000	0.250000	1.000000	-511.500000	0.000000
0.612800	113.000000	121.943573	-8.968844	113.000000	0.250000	1.000000	-511.500000	0.000000
0.613300	113.000000	121.968844	-8.987917	113.000000	0.250000	1.000000	-511.500000	0.000000
0.613800	113.000000	121.987917	-9.000799	113.000000	0.250000	1.000000	-511.500000	0.000000
0.614300	113.000000	122.000799	-9.007589	113.000000	0.250000	1.000000	-511.500000	0.000000
0.614800	113.000000	122.007589	-9.008455	113.000000	0.250000	1.000000	-511.500000	0.000000
0.615300	113.000000	122.008455	-9.003625	113.000000	0.250000	1.000000	-511.500000	0.000000
0.615823	113.000000	122.003625	-8.993735	113.000000	0.250000	1.000000	-511.500000	0.000000
0.616323	113.000000	121.993735	-8.979388	113.000000	0.250000	1.000000	-511.500000	0.000000
0.616824	113.000000	121.979388	-8.960433	113.000000	0.250000	1.000000	-511.500000	0.000000
0.617324	113.000000	121.960433	-8.936807	113.000000	0.250000	1.000000	-511.500000	0.000000
0.617824	113.000000	121.936807	-8.908890	113.000000	0.250000	1.000000	-511.500000	0.000000
0.618324	113.000000	121.908890	-8.876696	113.000000	0.250000	1.000000	-511.500000	0.000000
0.618824	113.000000	121.876696	-8.839942	113.000000	0.250000	1.000000	-511.500000	0.000000
0.619324	113.000000	121.839942	-8.798815	113.000000	0.250000	1.000000	-511.500000	0.000000
0.619824	113.000000	121.798815	-8.753898	113.000000	0.250000	1.000000	-511.500000	0.000000
0.620324	113.000000	121.753898	-8.705373	113.000000	0.250000	1.000000	-511.500000	0.000000
0.620824	113.000000	121.705373	-8.653081	113.000000	0.250000	1.000000	-511.500000	0.000000
0.621324	113.000000	121.653081	-8.596945	113.000000	0.250000	1.000000	-511.500000	0.000000
0.621824	113.000000	121.596945	-8.536956	113.000000	0.250000	1.000000	-511.500000	0.000000
0.622324	113.000000	121.536956	-8.473160	113.000000	0.250000	1.000000	-511.500000	0.000000
0.622824	113.000000	121.473160	-8.405654	113.000000	0.250000	1.000000	-511.500000	0.000000
0.623324	113.000000	121.405654	-8.334932	113.000000	0.250000	1.000000	-511.500000	0.000000
0.623824	113.000000	121.334932	-8.261457	113.000000	0.250000	1.000000	-511.500000	0.000000
0.624325	113.000000	121.261457	-8.184930	113.000000	0.250000	1.000000	-511.500000	0.000000
0.624825	113.000000	121.184930	-8.105145	113.000000	0.250000	1.000000	-511.500000	0.000000
0.625325	113.000000	121.105145	-8.022342	113.000000	0.250000	1.000000	-511.500000	0.000000
0.625825	113.000000	121.022342	-7.936761	113.000000	0.250000	1.000000	-511.500000	0.000000
0.626325	113.000000	120.936761	-7.848646	113.000000	0.250000	1.000000	-511.500000	0.000000
0.626825	113.000000	120.848646	-7.758238	113.000000	0.250000	1.000000	-511.500000	0.000000
0.627325	113.000000	120.758238	-7.665771	113.000000	0.250000	1.000000	-511.500000	0.000000
0.627825	113.000000	120.665771	-7.571109	113.000000	0.250000	1.000000	-511.500000	0.000000
0.628325	113.000000	120.571109	-7.473808	113.000000	0.250000	1.000000	-511.500000	0.000000
