3/14/2024, 9:31 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
0.109969	113.000000	49.273829	63.260061	113.000000	0.250000	1.000000	1023.000000	0.000000
0.110469	113.000000	49.739939	62.793640	113.000000	0.250000	1.000000	1023.000000	0.000000
0.110969	113.000000	50.206360	62.327923	113.000000	0.250000	1.000000	1023.000000	0.000000
0.111469	113.000000	50.672077	61.863746	113.000000	0.250000	1.000000	1023.000000	0.000000
0.111969	113.000000	51.136254	61.401426	113.000000	0.250000	1.000000	1023.000000	0.000000
0.112469	113.000000	51.598574	60.940477	113.000000	0.250000	1.000000	1023.000000	0.000000
0.112969	113.000000	52.059523	60.480473	113.000000	0.250000	1.000000	1023.000000	0.000000
0.113470	113.000000	52.519527	60.021767	113.000000	0.250000	1.000000	1023.000000	0.000000
0.113970	113.000000	52.978233	59.564635	113.000000	0.250000	1.000000	1023.000000	0.000000
0.114470	113.000000	53.435365	59.108925	113.000000	0.250000	1.000000	1023.000000	0.000000
0.114970	113.000000	53.891075	58.654850	113.000000	0.250000	1.000000	1023.000000	0.000000
0.115470	113.000000	54.345150	58.202927	113.000000	0.250000	1.000000	1023.000000	0.000000
0.115970	113.000000	54.797073	57.753196	113.000000	0.250000	1.000000	1023.000000	0.000000
0.116470	113.000000	55.246804	57.305296	113.000000	0.250000	1.000000	1023.000000	0.000000
0.116970	113.000000	55.694704	56.858898	113.000000	0.250000	1.000000	1023.000000	0.000000
0.117470	113.000000	56.141102	56.413706	113.000000	0.250000	1.000000	1023.000000	0.000000
0.117970	113.000000	56.586294	55.969816	113.000000	0.250000	1.000000	1023.000000	0.000000
0.118470	113.000000	57.030184	55.527290	113.000000	0.250000	1.000000	1023.000000	0.000000
0.118970	113.000000	57.472710	55.085797	113.000000	0.250000	1.000000	1023.000000	0.000000
0.119470	113.000000	57.914203	54.645046	113.000000	0.250000	1.000000	1023.000000	0.000000
0.119970	113.000000	58.354954	54.204419	113.000000	0.250000	1.000000	1023.000000	0.000000
0.120470	113.000000	58.795581	53.763399	113.000000	0.250000	1.000000	1023.000000	0.000000
0.120971	113.000000	59.236601	53.322282	113.000000	0.250000	1.000000	1023.000000	0.000000
0.121471	113.000000	59.677718	52.881317	113.000000	0.250000	1.000000	1023.000000	0.000000
0.121971	113.000000	60.118683	52.440348	113.000000	0.250000	1.000000	1023.000000	0.000000
0.122471	113.000000	60.559652	51.999246	113.000000	0.250000	1.000000	1023.000000	0.000000
0.122971	113.000000	61.000754	51.557902	113.000000	0.250000	1.000000	1023.000000	0.000000
0.123471	113.000000	61.442098	51.116594	113.000000	0.250000	1.000000	1023.000000	0.000000
0.123971	113.000000	61.883406	50.675913	113.000000	0.250000	1.000000	1023.000000	0.000000
0.124471	113.000000	62.324087	50.236347	113.000000	0.250000	1.000000	1023.000000	0.000000
0.124971	113.000000	62.763653	49.797564	113.000000	0.250000	1.000000	1023.000000	0.000000
0.125471	113.000000	63.202436	49.358548	113.000000	0.250000	1.000000	1023.000000	0.000000
0.125971	113.000000	63.641452	48.919179	113.000000	0.250000	1.000000	1023.000000	0.000000
0.126471	113.000000	64.080821	48.479723	113.000000	0.250000	1.000000	1023.000000	0.000000
0.126971	113.000000	64.520277	48.040040	113.000000	0.250000	1.000000	1023.000000	0.000000
0.127471	113.000000	64.959960	47.600019	113.000000	0.250000	1.000000	1023.000000	0.000000
0.127973	113.000000	65.399981	47.159569	113.000000	0.250000	1.000000	1023.000000	0.000000
0.128473	113.000000	65.840431	46.718623	113.000000	0.250000	1.000000	1023.000000	0.000000
0.128973	113.000000	66.281377	46.277129	113.000000	0.250000	1.000000	1023.000000	0.000000
0.129473	113.000000	66.722871	45.835054	113.000000	0.250000	1.000000	1023.000000	0.000000
0.129973	113.000000	67.164946	45.392740	113.000000	0.250000	1.000000	1023.000000	0.000000
0.130473	113.000000	67.607260	44.950839	113.000000	0.250000	1.000000	1023.000000	0.000000
0.130973	113.000000	68.049161	44.509528	113.000000	0.250000	1.000000	1023.000000	0.000000
0.131474	113.000000	68.490472	44.068223	113.000000	0.250000	1.000000	1023.000000	0.000000
0.131974	113.000000	68.931777	43.626074	113.000000	0.250000	1.000000	1023.000000	0.000000
0.132474	113.000000	69.373926	43.183103	113.000000	0.250000	1.000000	1023.000000	0.000000
0.132974	113.000000	69.816897	42.740066	113.000000	0.250000	1.000000	1023.000000	0.000000
0.133474	113.000000	70.259934	42.297237	113.000000	0.250000	1.000000	1023.000000	0.000000
0.133974	113.000000	70.702763	41.854115	113.000000	0.250000	1.000000	1023.000000	0.000000
0.134474	113.000000	71.145885	41.410286	113.000000	0.250000	1.000000	1023.000000	0.000000
0.134974	113.000000	71.589714	40.966138	113.000000	0.250000	1.000000	1023.000000	0.000000
0.135474	113.000000	72.033862	40.522000	113.000000	0.250000	1.000000	1023.000000	0.000000
0.135979	113.000000	72.478000	40.077785	113.000000	0.250000	1.000000	1023.000000	0.000000
0.136479	113.000000	72.922215	39.633423	113.000000	0.250000	1.000000	1023.000000	0.000000
0.136979	113.000000	73.366577	39.188856	113.000000	0.250000	1.000000	1023.000000	0.000000
0.137479	113.000000	73.811144	38.744038	113.000000	0.250000	1.000000	1023.000000	0.000000
0.137979	113.000000	74.255962	38.299297	113.000000	0.250000	1.000000	1023.000000	0.000000
0.138479	113.000000	74.700703	37.855269	113.000000	0.250000	1.000000	1023.000000	0.000000
0.138979	113.000000	75.144731	37.411751	113.000000	0.250000	1.000000	1023.000000	0.000000
0.139479	113.000000	75.588249	36.967843	113.000000	0.250000	1.000000	1023.000000	0.000000
0.139979	113.000000	76.032157	36.522794	113.000000	0.250000	1.000000	1023.000000	0.000000
0.140479	113.000000	76.477206	36.076357	113.000000	0.250000	1.000000	1023.000000	0.000000
0.141164	113.000000	76.923643	35.628344	113.000000	0.250000	1.000000	1023.000000	0.000000
0.141664	113.000000	77.371656	35.176448	113.000000	0.250000	1.000000	1023.000000	0.000000
0.142274	113.000000	77.823552	34.718068	113.000000	0.250000	1.000000	1023.000000	0.000000
0.142774	113.000000	78.281932	34.254745	113.000000	0.250000	1.000000	1023.000000	0.000000
0.143274	113.000000	78.745255	33.789649	113.000000	0.250000	1.000000	1023.000000	0.000000
0.143774	113.000000	79.210351	33.324011	113.000000	0.250000	1.000000	1023.000000	0.000000
0.144274	113.000000	79.675989	32.858146	113.000000	0.250000	1.000000	1023.000000	0.000000
0.144774	113.000000	80.141854	32.390874	113.000000	0.250000	1.000000	1023.000000	0.000000
0.146104	113.000000	80.609126	31.919412	113.000000	0.250000	1.000000	1023.000000	0.000000
0.146604	113.000000	81.080588	31.441858	113.000000	0.250000	1.000000	1023.000000	0.000000
0.147104	113.000000	81.558142	30.958153	113.000000	0.250000	1.000000	1023.000000	0.000000
0.147604	113.000000	82.041847	30.470149	113.000000	0.250000	1.000000	1023.000000	0.000000
0.148104	113.000000	82.529851	29.980184	113.000000	0.250000	1.000000	1023.000000	0.000000
0.148605	113.000000	83.019816	29.489156	113.000000	0.250000	1.000000	1023.000000	0.000000
0.149105	113.000000	83.510844	28.997470	113.000000	0.250000	1.000000	1023.000000	0.000000
0.149605	113.000000	84.002530	28.505836	113.000000	0.250000	1.000000	1023.000000	0.000000
0.150105	113.000000	84.494164	28.014851	113.000000	0.250000	1.000000	1023.000000	0.000000
0.150605	113.000000	84.985149	27.525001	113.000000	0.250000	1.000000	1023.000000	0.000000
0.151105	113.000000	85.474999	27.036679	113.000000	0.250000	1.000000	1023.000000	0.000000
0.151605	113.000000	85.963321	26.550192	113.000000	0.250000	1.000000	1023.000000	0.000000
0.152105	113.000000	86.449808	26.065769	113.000000	0.250000	1.000000	1023.000000	0.000000
0.152605	113.000000	86.934231	25.583574	113.000000	0.250000	1.000000	1023.000000	0.000000
0.153105	113.000000	87.416426	25.103346	113.000000	0.250000	1.000000	1023.000000	0.000000
0.153605	113.000000	87.896654	24.624843	113.000000	0.250000	1.000000	1023.000000	0.000000
0.154105	113.000000	88.375157	24.148558	113.000000	0.250000	1.000000	1023.000000	0.000000
0.154605	113.000000	88.851442	23.674149	113.000000	0.250000	1.000000	1023.000000	0.000000
0.155105	113.000000	89.325851	23.200215	113.000000	0.250000	1.000000	1023.000000	0.000000
0.155606	113.000000	89.799785	22.726663	113.000000	0.250000	1.000000	1023.000000	0.000000
0.156106	113.000000	90.273337	22.254135	113.000000	0.250000	1.000000	1023.000000	0.000000
0.156606	113.000000	90.745865	21.782790	113.000000	0.250000	1.000000	1023.000000	0.000000
